latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18.19996,-91.12148,318.36,1.03,1.01,2023/6/9,355,T,96,6.1NRT,295.96,14.5,N
18.19857,-91.131,310.58,1.03,1.01,2023/6/9,355,T,77,6.1NRT,295.45,7.88,N
17.99092,-92.52663,309.24,1.17,1.08,2023/6/9,355,T,75,6.1NRT,293,8.78,N
17.8893,-93.18706,328.24,1.27,1.12,2023/6/9,355,T,100,6.1NRT,288.54,35.65,N
17.88749,-93.19871,304.94,1.27,1.12,2023/6/9,355,T,6,6.1NRT,286.08,6.82,N
17.90096,-93.17715,312.11,1.27,1.12,2023/6/9,355,T,68,6.1NRT,288.88,12.15,N
17.89916,-93.1888,325.34,1.27,1.12,2023/6/9,355,T,100,6.1NRT,288.55,30.28,N
17.90129,-93.18294,319.89,1.27,1.12,2023/6/9,355,T,99,6.1NRT,288.75,22.2,N
17.87129,-93.49621,306.9,1.33,1.14,2023/6/9,355,T,70,6.1NRT,294.86,8.06,N
17.79316,-93.97607,316.49,1.43,1.18,2023/6/9,355,T,93,6.1NRT,287.4,24.93,N
17.79101,-93.98918,303.39,1.43,1.18,2023/6/9,355,T,50,6.1NRT,287.08,9.73,N
17.91068,-93.37897,319.23,1.3,1.13,2023/6/9,355,T,98,6.1NRT,288.2,21.93,N
18.16495,-91.98457,306.16,1.1,1.05,2023/6/9,355,T,61,6.1NRT,294.43,5.51,N
18.33876,-90.93342,307.41,1.02,1.01,2023/6/9,355,T,67,6.1NRT,294.56,6.29,N
18.33739,-90.94284,304.66,1.02,1.01,2023/6/9,355,T,53,6.1NRT,294.23,4.51,N
18.33601,-90.95226,312.47,1.02,1.01,2023/6/9,355,T,83,6.1NRT,294.23,9.43,N
18.25397,-91.94376,304.1,1.09,1.04,2023/6/9,355,T,51,6.1NRT,293.34,4.52,N
18.25246,-91.95386,304.64,1.09,1.04,2023/6/9,355,T,54,6.1NRT,293.6,4.79,N
18.0643,-93.31467,308.81,1.29,1.13,2023/6/9,355,T,76,6.1NRT,289.8,9.71,N
18.06608,-93.3084,304.8,1.28,1.12,2023/6/9,355,T,53,6.1NRT,289.78,6.12,N
18.40032,-91.51741,311.31,1.05,1.02,2023/6/9,355,T,80,6.1NRT,296.39,8.3,N
18.37889,-91.72491,318.99,1.07,1.03,2023/6/9,355,T,98,6.1NRT,296.09,15.88,N
18.388,-91.72645,315.66,1.07,1.03,2023/6/9,355,T,91,6.1NRT,295.72,12.76,N
17.97829,-94.5332,308.77,1.55,1.23,2023/6/9,355,T,75,6.1NRT,291.72,14.33,N
18.10193,-94.34602,302.03,1.49,1.21,2023/6/9,355,T,37,6.1NRT,288.92,5.65,N
18.41689,-92.44423,305.18,1.14,1.07,2023/6/9,355,T,59,6.1NRT,294.65,5.38,N
18.64287,-92.17535,314.32,1.11,1.05,2023/6/9,355,T,87,6.1NRT,296.47,11.44,N
18.8713,-92.61866,311.63,1.15,1.07,2023/6/9,355,T,76,6.1NRT,295.35,8.51,N
18.86966,-92.62933,327.91,1.15,1.07,2023/6/9,355,T,100,6.1NRT,294.12,28,N
19.52943,-89.40445,308.11,1.02,1.01,2023/6/9,355,T,71,6.1NRT,295.65,5.27,N
19.39277,-92.0407,317.17,1.08,1.04,2023/6/9,355,T,93,6.1NRT,299.64,12.21,N
19.39125,-92.0507,311.64,1.08,1.04,2023/6/9,355,T,76,6.1NRT,299.18,7.24,N
20.51448,-97.47172,315.84,2.27,1.46,2023/6/9,357,T,92,6.1NRT,294.76,37.91,N
20.51071,-97.49283,311.29,2.28,1.46,2023/6/9,357,T,82,6.1NRT,294.56,26.76,N
20.51343,-97.47667,320.66,2.27,1.46,2023/6/9,357,T,100,6.1NRT,294.81,53.62,N
20.52753,-101.65517,310.72,4.68,1.98,2023/6/9,357,T,81,6.1NRT,290.87,95.24,N
20.53624,-101.62663,304.05,4.64,1.97,2023/6/9,357,T,55,6.1NRT,292.21,56.13,N
20.52897,-101.66084,308.4,4.68,1.98,2023/6/9,357,T,74,6.1NRT,290.37,80.35,N
30.55429,-96.69526,301.96,1.29,1.13,2023/6/9,400,T,46,6.1NRT,291.19,5.87,N
55.03254,-104.04795,314.14,1.05,1.02,2023/6/9,404,T,81,6.1NRT,287.65,14.95,N
55.02993,-104.06372,312.35,1.05,1.03,2023/6/9,404,T,45,6.1NRT,287.71,12.9,N
55.03613,-104.08395,321.3,1.05,1.03,2023/6/9,404,T,100,6.1NRT,288.8,21.16,N
55.04755,-104.07263,305.61,1.05,1.03,2023/6/9,404,T,35,6.1NRT,286.82,8.61,N
55.04494,-104.08842,328.13,1.05,1.03,2023/6/9,404,T,100,6.1NRT,288.17,30.55,N
53.08096,-115.79919,300.75,3.39,1.74,2023/6/9,404,T,19,6.1NRT,290.43,22.04,N
53.07724,-115.80236,300.96,3.39,1.74,2023/6/9,404,T,36,6.1NRT,290.52,25.75,N
53.09406,-115.98248,337.99,3.45,1.75,2023/6/9,404,T,100,6.1NRT,291.39,238.06,N
53.08121,-116.027,338.22,3.47,1.75,2023/6/9,404,T,100,6.1NRT,291.32,243.12,N
53.09009,-115.98389,338.59,3.45,1.75,2023/6/9,404,T,100,6.1NRT,291.19,244.03,N
53.07706,-116.02821,331.01,3.47,1.75,2023/6/9,404,T,100,6.1NRT,290.53,179.17,N
53.09098,-116.03998,306.47,3.47,1.75,2023/6/9,404,T,39,6.1NRT,289.82,41.52,N
53.09168,-116.09686,307.34,3.49,1.76,2023/6/9,404,T,14,6.1NRT,290.29,43.51,N
53.10547,-116.10923,333.81,3.49,1.76,2023/6/9,404,T,100,6.1NRT,292.47,202.44,N
53.09214,-116.15477,321.82,3.51,1.76,2023/6/9,404,T,100,6.1NRT,290.62,115.67,N
53.11974,-116.11995,314.26,3.49,1.76,2023/6/9,404,T,89,6.1NRT,290.26,75.77,N
53.10627,-116.16612,314.66,3.51,1.76,2023/6/9,404,T,90,6.1NRT,290.19,78.5,N
53.16143,-116.15598,311.09,3.49,1.76,2023/6/9,404,T,82,6.1NRT,289.42,65.87,N
53.14809,-116.20213,317.88,3.51,1.76,2023/6/9,404,T,96,6.1NRT,289.49,100.86,N
53.15688,-116.1589,315.62,3.49,1.76,2023/6/9,404,T,92,6.1NRT,289.63,88.15,N
53.14338,-116.2047,313.76,3.51,1.76,2023/6/9,404,T,88,6.1NRT,289.17,79.34,N
53.22829,-116.33271,316.09,3.53,1.77,2023/6/9,404,T,92,6.1NRT,289.45,89.77,N
53.21451,-116.38029,310.91,3.55,1.77,2023/6/9,404,T,81,6.1NRT,289.25,64.18,N
53.22348,-116.33328,311.13,3.53,1.77,2023/6/9,404,T,82,6.1NRT,289.08,67.34,N
53.20952,-116.38058,300.47,3.55,1.77,2023/6/9,404,T,28,6.1NRT,288.42,25.59,N
53.22345,-116.39293,349.22,3.55,1.77,2023/6/9,404,T,100,6.1NRT,292.58,381.77,N
53.20941,-116.44051,327.87,3.57,1.77,2023/6/9,404,T,100,6.1NRT,290.79,165.87,N
53.37039,-115.94816,303.78,3.35,1.73,2023/6/9,404,T,57,6.1NRT,287.63,35.64,N
53.2375,-116.40486,355.66,3.55,1.77,2023/6/9,404,T,100,6.1NRT,290.89,472.31,N
53.22351,-116.45242,346.45,3.57,1.77,2023/6/9,404,T,100,6.1NRT,291.08,348.97,N
55.61107,-107.86238,308.61,1.31,1.13,2023/6/9,406,T,68,6.1NRT,287.17,15.55,N
56.14039,-105.33583,305.23,1.08,1.04,2023/6/9,406,T,63,6.1NRT,286.12,9.83,N
56.20212,-105.31548,315.68,1.08,1.04,2023/6/9,406,T,92,6.1NRT,285.48,18.58,N
56.33886,-106.11608,319.57,1.12,1.06,2023/6/9,406,T,99,6.1NRT,285.54,23.25,N
56.24238,-107.28664,305.57,1.21,1.09,2023/6/9,406,T,65,6.1NRT,284.36,12.27,N
56.23893,-107.30515,322.31,1.21,1.1,2023/6/9,406,T,100,6.1NRT,286.85,30.4,N
56.24372,-107.29404,319.63,1.21,1.09,2023/6/9,406,T,99,6.1NRT,285.94,25.9,N
56.36875,-107.06494,344.74,1.19,1.08,2023/6/9,406,T,100,6.1NRT,289.09,67.27,N
56.3654,-107.08313,325.04,1.19,1.08,2023/6/9,406,T,100,6.1NRT,285.9,30.81,N
56.37795,-107.07046,319.45,1.19,1.08,2023/6/9,406,T,42,6.1NRT,286.8,22.23,N
56.38034,-107.07727,306.86,1.19,1.08,2023/6/9,406,T,70,6.1NRT,285.73,12.17,N
56.41711,-107.09956,317.12,1.19,1.08,2023/6/9,406,T,40,6.1NRT,286.31,20.34,N
56.4446,-107.11671,302.54,1.19,1.08,2023/6/9,406,T,50,6.1NRT,282.92,10.32,N
56.45293,-107.18253,323.39,1.19,1.09,2023/6/9,406,T,83,6.1NRT,286.99,28.83,N
56.4549,-107.19041,330.37,1.19,1.09,2023/6/9,406,T,95,6.1NRT,287.81,39.5,N
56.63704,-106.52691,300.83,1.13,1.06,2023/6/9,406,T,23,6.1NRT,281.68,7.94,N
56.52359,-107.15141,302.58,1.19,1.08,2023/6/9,406,T,49,6.1NRT,282.5,9.77,N
56.52022,-107.16964,315.19,1.19,1.08,2023/6/9,406,T,91,6.1NRT,282.77,20.4,N
53.94437,-117.88087,309.19,3.85,1.83,2023/6/9,406,T,41,6.1NRT,288.51,60.33,D
56.58819,-106.9097,306.73,1.16,1.07,2023/6/9,406,T,69,6.1NRT,281.51,12.94,N
53.95874,-117.89392,315.2,3.85,1.83,2023/6/9,406,T,37,6.1NRT,288.84,87.3,D
56.65786,-106.57814,309.97,1.14,1.06,2023/6/9,406,T,74,6.1NRT,283.29,13.99,N
53.97319,-117.9067,329.91,3.85,1.83,2023/6/9,406,T,97,6.1NRT,288.83,193.42,D
56.66185,-106.58604,302.8,1.14,1.06,2023/6/9,406,T,51,6.1NRT,282.88,10.05,N
53.95134,-117.89112,309.41,3.85,1.83,2023/6/9,406,T,17,6.1NRT,288.61,60.16,D
53.96582,-117.90382,328.57,3.85,1.83,2023/6/9,406,T,100,6.1NRT,289.77,185.35,D
56.72268,-106.52534,307.55,1.13,1.06,2023/6/9,406,T,72,6.1NRT,283.49,12.82,N
56.48608,-107.86073,306.46,1.25,1.11,2023/6/9,406,T,67,6.1NRT,283.92,11.44,N
56.81994,-106.57059,319.95,1.13,1.06,2023/6/9,406,T,99,6.1NRT,283.64,25.22,N
56.84751,-106.47131,301.04,1.12,1.06,2023/6/9,406,T,37,6.1NRT,283.14,8.88,N
54.86869,-116.33566,321.55,3.05,1.66,2023/6/9,406,T,100,6.1NRT,290.29,102.1,D
54.85666,-116.37808,300.54,3.06,1.66,2023/6/9,406,T,29,6.1NRT,289.41,22.87,D
54.88191,-116.34718,313.06,3.05,1.66,2023/6/9,406,T,86,6.1NRT,288.89,63.52,D
54.86985,-116.38984,300.28,3.06,1.66,2023/6/9,406,T,24,6.1NRT,289.55,22.05,D
54.88197,-116.35419,305.97,3.05,1.66,2023/6/9,406,T,66,6.1NRT,288.86,37.57,D
54.87456,-116.66962,311.22,3.14,1.68,2023/6/9,406,T,82,6.1NRT,291.2,53.73,D
54.88806,-116.68093,314.82,3.14,1.68,2023/6/9,406,T,72,6.1NRT,291.57,65.21,D
54.87578,-116.72382,310.07,3.16,1.68,2023/6/9,406,T,34,6.1NRT,291.64,45.43,D
54.90147,-116.69256,304.7,3.14,1.68,2023/6/9,406,T,35,6.1NRT,291.38,31.09,D
54.88922,-116.73549,302.91,3.16,1.68,2023/6/9,406,T,15,6.1NRT,291.66,24.97,D
54.88739,-116.68471,315.98,3.14,1.68,2023/6/9,406,T,70,6.1NRT,291.78,70.42,D
54.90082,-116.69626,306.82,3.14,1.68,2023/6/9,406,T,69,6.1NRT,291.64,39.24,D
54.91433,-116.70753,302.36,3.14,1.68,2023/6/9,406,T,23,6.1NRT,291.03,25.17,D
56.13995,-116.22768,302.35,2.69,1.57,2023/6/9,406,T,48,6.1NRT,286.04,26.26,D
56.14412,-116.23845,303.97,2.69,1.57,2023/6/9,406,T,58,6.1NRT,287.76,30.42,D
55.12863,-120.63638,308.79,4.44,1.94,2023/6/9,406,T,53,6.1NRT,289.98,70.25,D
55.3461,-120.02131,334.64,4.11,1.88,2023/6/9,406,T,100,6.1NRT,289.06,273.88,D
55.14016,-120.72311,322.48,4.47,1.94,2023/6/9,406,T,44,6.1NRT,290.21,150.27,D
55.13101,-120.64245,312.44,4.44,1.94,2023/6/9,406,T,82,6.1NRT,290.18,92.03,D
55.35089,-120.02955,333.17,4.11,1.88,2023/6/9,406,T,100,6.1NRT,289.13,259.19,D
55.33292,-120.08528,323.7,4.14,1.88,2023/6/9,406,T,100,6.1NRT,288.73,170.58,D
55.34757,-120.09969,305.65,4.14,1.88,2023/6/9,406,T,65,6.1NRT,289.36,56.57,D
55.36216,-120.11428,316.11,4.14,1.88,2023/6/9,406,T,93,6.1NRT,289.4,112.64,D
55.34396,-120.17093,326.06,4.17,1.89,2023/6/9,406,T,100,6.1NRT,290.28,190.81,D
55.3586,-120.18555,333.13,4.17,1.89,2023/6/9,406,T,100,6.1NRT,289.95,264.36,D
55.2292,-120.58549,306.78,4.38,1.93,2023/6/9,406,T,19,6.1NRT,289.17,61.63,D
55.21112,-120.64085,313.17,4.41,1.93,2023/6/9,406,T,30,6.1NRT,288.71,96.11,D
55.16849,-120.83173,320.97,4.5,1.95,2023/6/9,406,T,19,6.1NRT,288.71,149.77,D
55.14765,-120.89513,391.27,4.54,1.96,2023/6/9,406,T,100,6.1NRT,294.62,1809.41,D
55.12701,-120.95774,324.35,4.57,1.96,2023/6/9,406,T,100,6.1NRT,289.05,192.43,D
55.64236,-119.4035,307.99,3.78,1.82,2023/6/9,406,T,31,6.1NRT,288.55,54.59,D
55.16244,-120.91124,307.03,4.54,1.96,2023/6/9,406,T,37,6.1NRT,287.73,69.56,D
55.6402,-119.47038,342.61,3.8,1.82,2023/6/9,406,T,100,6.1NRT,291.71,325.13,D
55.36572,-120.12556,313.46,4.14,1.88,2023/6/9,406,T,87,6.1NRT,289.17,97.63,D
55.34725,-120.18214,325.54,4.17,1.89,2023/6/9,406,T,100,6.1NRT,290.61,188.03,D
55.36186,-120.19687,321.09,4.17,1.89,2023/6/9,406,T,100,6.1NRT,288.92,159.65,D
55.65101,-119.35121,301.28,3.75,1.81,2023/6/9,406,T,15,6.1NRT,287.42,32.11,D
55.16948,-120.84036,326.9,4.5,1.95,2023/6/9,406,T,88,6.1NRT,288.69,213.41,D
55.14814,-120.90424,390.89,4.54,1.96,2023/6/9,406,T,100,6.1NRT,293.9,1800.44,D
55.12712,-120.96701,306.56,4.57,1.96,2023/6/9,406,T,42,6.1NRT,288.63,64.14,D
55.6487,-119.41759,312.55,3.78,1.82,2023/6/9,406,T,36,6.1NRT,289.11,72.87,D
55.63236,-119.46971,315.05,3.8,1.82,2023/6/9,406,T,49,6.1NRT,289.38,86.47,D
55.64633,-119.48431,343.77,3.8,1.82,2023/6/9,406,T,100,6.1NRT,292.14,345.4,D
55.66051,-119.49828,302.09,3.8,1.82,2023/6/9,406,T,13,6.1NRT,289.15,34.6,D
56.29963,-118.9889,300.76,3.41,1.74,2023/6/9,406,T,33,6.1NRT,290.15,25.11,D
58.91885,-110.92516,331.33,1.36,1.15,2023/6/9,406,T,92,6.1NRT,287.11,46.86,D
58.93743,-110.88913,309.4,1.35,1.15,2023/6/9,406,T,77,6.1NRT,285.63,17.16,D
58.93293,-110.91089,306.11,1.36,1.15,2023/6/9,406,T,64,6.1NRT,285.43,12.6,D
58.92439,-111.00598,315.7,1.37,1.16,2023/6/9,406,T,45,6.1NRT,289.14,22.41,D
58.95261,-110.97729,313.81,1.36,1.16,2023/6/9,406,T,86,6.1NRT,287.41,20.5,D
58.9481,-110.99917,305.29,1.36,1.16,2023/6/9,406,T,34,6.1NRT,287.91,11.34,D
58.39214,-113.84633,310.54,1.79,1.31,2023/6/9,406,T,80,6.1NRT,285.63,26.78,D
58.38556,-113.87408,332.17,1.79,1.31,2023/6/9,406,T,100,6.1NRT,286.57,78.78,D
58.40281,-113.85557,320.04,1.79,1.31,2023/6/9,406,T,100,6.1NRT,285.78,45.01,D
58.39624,-113.88332,362.66,1.79,1.31,2023/6/9,406,T,100,6.1NRT,289.27,224.54,D
58.57613,-113.81245,301.03,1.76,1.3,2023/6/9,406,T,14,6.1NRT,287.4,10.53,D
58.9434,-113.068,302.57,1.6,1.25,2023/6/9,406,T,50,6.1NRT,284.76,13.57,D
58.94359,-113.07446,300.08,1.6,1.25,2023/6/9,406,T,15,6.1NRT,284.4,11.48,D
58.86344,-113.53156,306.39,1.68,1.27,2023/6/9,406,T,65,6.1NRT,288.3,17.23,D
58.85733,-113.55797,303.66,1.68,1.27,2023/6/9,406,T,41,6.1NRT,287.7,13.61,D
59.30572,-113.44082,314.52,1.61,1.25,2023/6/9,406,T,89,6.1NRT,287.17,29.75,D
58.12982,-118.32636,316.86,2.7,1.57,2023/6/9,406,T,86,6.1NRT,285.71,65.22,D
58.13437,-118.33495,311.56,2.7,1.57,2023/6/9,406,T,35,6.1NRT,286.07,45.01,D
58.15937,-118.35933,312.76,2.7,1.57,2023/6/9,406,T,9,6.1NRT,285.05,46.22,D
58.14904,-118.45251,330.88,2.73,1.58,2023/6/9,406,T,87,6.1NRT,288.94,123.06,D
59.67093,-112.33474,338.85,1.44,1.19,2023/6/9,406,T,100,6.1NRT,288.07,72.33,D
59.66594,-112.35814,322.17,1.44,1.19,2023/6/9,406,T,41,6.1NRT,286.34,34.86,D
58.16151,-118.46504,319.96,2.73,1.58,2023/6/9,406,T,75,6.1NRT,287.85,73.99,D
59.68067,-112.343,321.17,1.44,1.19,2023/6/9,406,T,24,6.1NRT,285.73,31.9,D
58.18536,-118.437,308.32,2.71,1.58,2023/6/9,406,T,18,6.1NRT,286.88,36.43,D
58.17402,-118.4774,305.72,2.73,1.58,2023/6/9,406,T,18,6.1NRT,286.32,29.56,D
58.15251,-118.46352,323.08,2.73,1.58,2023/6/9,406,T,100,6.1NRT,288.41,89.47,D
58.17655,-118.43564,317.28,2.71,1.58,2023/6/9,406,T,95,6.1NRT,288.17,67.57,D
58.16502,-118.47591,321.94,2.73,1.58,2023/6/9,406,T,100,6.1NRT,287.84,87.12,D
59.69933,-112.39317,307.02,1.44,1.19,2023/6/9,406,T,19,6.1NRT,284.36,15.06,D
59.7033,-112.5358,308.85,1.46,1.19,2023/6/9,406,T,76,6.1NRT,284.95,18.99,D
59.6982,-112.55948,319.56,1.46,1.19,2023/6/9,406,T,99,6.1NRT,286.17,34.68,D
57.20692,-121.83375,315.98,4,1.86,2023/6/9,406,T,92,6.1NRT,290.86,102.09,D
57.58933,-120.6916,301.21,3.49,1.76,2023/6/9,406,T,7,6.1NRT,286.39,32.07,D
57.21715,-121.9211,313.28,4.03,1.86,2023/6/9,406,T,69,6.1NRT,290.23,77.82,D
57.61626,-120.72152,313.23,3.49,1.76,2023/6/9,406,T,53,6.1NRT,288.46,75.51,D
57.23115,-121.93763,344.13,4.03,1.86,2023/6/9,406,T,100,6.1NRT,290.89,366.94,D
57.21299,-121.99346,356.1,4.05,1.87,2023/6/9,406,T,100,6.1NRT,292.18,572.68,D
57.62973,-120.73651,313.12,3.49,1.76,2023/6/9,406,T,70,6.1NRT,288.1,75.71,D
57.24491,-121.95493,324.19,4.03,1.86,2023/6/9,406,T,100,6.1NRT,289.64,147.51,D
57.22717,-122.00961,340.72,4.05,1.87,2023/6/9,406,T,100,6.1NRT,290.47,328.51,D
57.21231,-121.84322,316.9,4,1.86,2023/6/9,406,T,67,6.1NRT,290.85,100.44,D
57.61196,-120.72118,306.04,3.49,1.76,2023/6/9,406,T,12,6.1NRT,287.85,46.98,D
57.45079,-121.22895,301.01,3.71,1.8,2023/6/9,406,T,22,6.1NRT,285.14,32.19,D
57.22214,-121.93098,309.52,4.03,1.86,2023/6/9,406,T,27,6.1NRT,290.01,53.99,D
57.62543,-120.73614,317.45,3.49,1.76,2023/6/9,406,T,95,6.1NRT,288.52,100.25,D
57.61002,-120.7853,303.22,3.51,1.76,2023/6/9,406,T,9,6.1NRT,285.42,37.67,D
57.23594,-121.94811,355.41,4.03,1.86,2023/6/9,406,T,100,6.1NRT,291.44,542.3,D
57.21785,-122.00291,363.72,4.05,1.87,2023/6/9,406,T,100,6.1NRT,292.86,720.16,D
57.28305,-121.92284,312.02,4,1.86,2023/6/9,406,T,12,6.1NRT,290.17,60.92,D
57.24603,-122.03576,311.52,4.05,1.87,2023/6/9,406,T,47,6.1NRT,291.16,67.78,D
57.27901,-121.99446,310.38,4.03,1.86,2023/6/9,406,T,27,6.1NRT,291.9,50.97,D
57.26007,-122.05232,330.19,4.05,1.87,2023/6/9,406,T,100,6.1NRT,293.74,202.02,D
57.24207,-122.10717,319.36,4.08,1.87,2023/6/9,406,T,98,6.1NRT,291.19,119.6,D
57.32926,-121.89962,317.78,3.97,1.85,2023/6/9,406,T,83,6.1NRT,291.19,110.17,D
57.31095,-121.95596,323.75,4,1.86,2023/6/9,406,T,92,6.1NRT,292.95,148.4,D
57.29304,-122.01093,326.94,4.03,1.86,2023/6/9,406,T,100,6.1NRT,294.88,174.68,D
57.27449,-122.06773,341.66,4.05,1.87,2023/6/9,406,T,100,6.1NRT,296.78,328.3,D
57.25591,-122.12451,323.69,4.08,1.87,2023/6/9,406,T,100,6.1NRT,291.87,149.2,D
57.69278,-120.81097,309.16,3.49,1.76,2023/6/9,406,T,77,6.1NRT,284.6,59.72,D
57.34346,-121.91526,319.15,3.97,1.85,2023/6/9,406,T,98,6.1NRT,291.54,122.9,D
57.32533,-121.97121,325.04,4,1.86,2023/6/9,406,T,100,6.1NRT,292.68,166.22,D
57.30695,-122.02779,336.45,4.03,1.86,2023/6/9,406,T,100,6.1NRT,294.47,271.79,D
57.28888,-122.08327,388.73,4.05,1.87,2023/6/9,406,T,100,6.1NRT,301.36,1437.52,D
57.27003,-122.14101,338.78,4.08,1.87,2023/6/9,406,T,100,6.1NRT,292.28,299.21,D
57.35776,-121.93061,316.89,3.97,1.85,2023/6/9,406,T,94,6.1NRT,290.2,114.31,D
57.33956,-121.98692,323.53,4,1.86,2023/6/9,406,T,87,6.1NRT,292.23,155.34,D
57.32111,-122.04385,373.02,4.03,1.86,2023/6/9,406,T,100,6.1NRT,297.84,938.59,D
57.30319,-122.09903,459.09,4.05,1.87,2023/6/9,406,T,100,6.1NRT,309.78,6313.38,D
57.28463,-122.15603,337.08,4.08,1.87,2023/6/9,406,T,100,6.1NRT,290.2,272.89,D
57.25021,-122.04806,313.11,4.05,1.87,2023/6/9,406,T,18,6.1NRT,292.12,71.46,D
57.2835,-122.00669,319.43,4.03,1.86,2023/6/9,406,T,94,6.1NRT,293.72,95.54,D
57.26437,-122.06425,342.44,4.05,1.87,2023/6/9,406,T,100,6.1NRT,295.26,337.15,D
57.24601,-122.11937,323.41,4.08,1.87,2023/6/9,406,T,100,6.1NRT,291.24,145.79,D
57.68809,-120.81265,307.35,3.49,1.76,2023/6/9,406,T,33,6.1NRT,284.47,50.66,D
57.33413,-121.91232,328.79,3.97,1.85,2023/6/9,406,T,100,6.1NRT,292.11,190.7,D
57.3157,-121.9682,325.31,4,1.86,2023/6/9,406,T,87,6.1NRT,292.68,156.4,D
57.29737,-122.02364,326.46,4.03,1.86,2023/6/9,406,T,98,6.1NRT,294.76,168.46,D
57.27876,-122.0798,350.76,4.05,1.87,2023/6/9,406,T,100,6.1NRT,297.84,461.06,D
57.25977,-122.13693,315.72,4.08,1.87,2023/6/9,406,T,62,6.1NRT,291.35,88.2,D
57.34839,-121.92779,321.75,3.97,1.85,2023/6/9,406,T,100,6.1NRT,291.21,141.53,D
57.33009,-121.98341,321.74,4,1.86,2023/6/9,406,T,84,6.1NRT,292.39,134.79,D
57.31147,-122.03989,354.89,4.03,1.86,2023/6/9,406,T,100,6.1NRT,296.48,534.5,D
57.29322,-122.09511,424.83,4.05,1.87,2023/6/9,406,T,100,6.1NRT,305.24,3290.9,D
57.2742,-122.15251,329.05,4.08,1.87,2023/6/9,406,T,100,6.1NRT,291.41,192.61,D
57.71494,-120.84293,325.98,3.49,1.76,2023/6/9,406,T,100,6.1NRT,289,148.69,D
57.36266,-121.94321,317.79,3.97,1.85,2023/6/9,406,T,96,6.1NRT,289.81,113.92,D
57.34433,-121.9991,328.7,4,1.86,2023/6/9,406,T,100,6.1NRT,292.53,196.88,D
57.32566,-122.05586,412.13,4.03,1.86,2023/6/9,406,T,100,6.1NRT,302.5,2491.86,D
57.30753,-122.11089,450.91,4.05,1.87,2023/6/9,406,T,100,6.1NRT,303.51,5459.84,D
57.28873,-122.16776,325.98,4.08,1.87,2023/6/9,406,T,87,6.1NRT,281.23,161.5,D
57.72829,-120.85829,320.58,3.49,1.76,2023/6/9,406,T,100,6.1NRT,287.93,114.42,D
57.37621,-121.96087,316.57,3.97,1.85,2023/6/9,406,T,93,6.1NRT,288.2,105.85,D
57.35851,-122.01497,341.25,4,1.86,2023/6/9,406,T,100,6.1NRT,291.85,335.88,D
57.34002,-122.07137,433.56,4.03,1.86,2023/6/9,406,T,100,6.1NRT,301.04,3899.5,D
57.32157,-122.12747,424.11,4.05,1.87,2023/6/9,406,T,100,6.1NRT,284.1,3237.4,D
57.37254,-122.03131,316.53,4,1.86,2023/6/9,406,T,93,6.1NRT,287.49,107.18,D
57.35444,-122.08663,408.9,4.03,1.86,2023/6/9,406,T,100,6.1NRT,291.12,2312.74,D
57.33591,-122.14316,383.13,4.05,1.87,2023/6/9,406,T,100,6.1NRT,276.86,1239.87,D
57.3685,-122.10307,317.87,4.03,1.86,2023/6/9,406,T,85,6.1NRT,281.68,107.05,D
57.35037,-122.1585,318.45,4.05,1.87,2023/6/9,406,T,87,6.1NRT,276.14,108.21,D
57.3647,-122.17421,313.94,4.05,1.87,2023/6/9,406,T,51,6.1NRT,285.31,85.63,D
57.36365,-122.025,337.8,4,1.86,2023/6/9,406,T,100,6.1NRT,289.93,283.68,D
57.34508,-122.08079,412.07,4.03,1.86,2023/6/9,406,T,100,6.1NRT,296.65,2474.87,D
57.3264,-122.13679,381.71,4.05,1.87,2023/6/9,406,T,100,6.1NRT,276.8,1185.5,D
57.35947,-122.09618,391.14,4.03,1.86,2023/6/9,406,T,100,6.1NRT,286.38,1518.51,D
57.34082,-122.15225,360.65,4.05,1.87,2023/6/9,406,T,100,6.1NRT,274.87,644.25,D
57.75727,-121.09948,300.23,3.55,1.77,2023/6/9,406,T,22,6.1NRT,285.65,29.25,D
57.41141,-122.23416,308.91,4.05,1.87,2023/6/9,406,T,76,6.1NRT,289.63,62.45,D
57.39172,-122.29401,303.79,4.08,1.87,2023/6/9,406,T,42,6.1NRT,290.35,37.56,D
57.40186,-122.22858,308.11,4.05,1.87,2023/6/9,406,T,68,6.1NRT,289.42,58.78,D
57.49516,-122.18268,316.14,4,1.86,2023/6/9,406,T,57,6.1NRT,290.67,98.28,D
57.50934,-122.19861,321.56,4,1.86,2023/6/9,406,T,59,6.1NRT,291.66,130.83,D
58.20003,-120.05326,300.44,3.11,1.67,2023/6/9,406,T,27,6.1NRT,287.75,24.02,D
57.52358,-122.21437,350.21,4,1.86,2023/6/9,406,T,100,6.1NRT,292.83,456.83,D
57.5379,-122.22989,383.53,4,1.86,2023/6/9,406,T,100,6.1NRT,290.74,1241.7,D
57.5194,-122.28644,322.17,4.03,1.86,2023/6/9,406,T,96,6.1NRT,286.38,134.15,D
58.19954,-120.05767,300.45,3.11,1.67,2023/6/9,406,T,24,6.1NRT,287.73,22.77,D
57.51443,-122.20916,326.63,4,1.86,2023/6/9,406,T,77,6.1NRT,292.03,172.95,D
